game_id,game_date,home_team,away_team,period,clock,full_clock,team,player,event,x_coordinate,y_coordinate,x_coordinate_adv,y_coordinate_adv,player_2,x_coordinate_2,y_coordinate_2,x_coordinate_adv_2,y_coordinate_adv_2,detail_1,detail_2,detail_3,detail_4,rev_period,home_team_skaters,away_team_skaters,is_5v4,is_fo,is_5on5,is_in_att_zone,whos_attacking,adv_team,skater_adv_segment,play_segment,event_no,starts_with_oz_fo,wont_leave_zone
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,193,193,St. Lawrence Saints,Amanda Butterfield,Play,130,47,130,47,Kayla Nielsen,163,74,163,74,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,24,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,193,193,Clarkson Golden Knights,Ella Shelton,Puck Recovery,140,3,140,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Clarkson Golden Knights,Clarkson Golden Knights,51,1,2,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,1,192,2592,Boston Pride,Taylor Wenczkowski,Play,160,83,160,83,Samantha Davis,198,63,198,63,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,107,1,29,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,192,192,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,197,26,197,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,10,TRUE,TRUE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,192,192,Buffalo Beauts,Cassidy MacPherson,Play,190,24,190,24,Autumn MacDougall,171,12,171,12,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,11,TRUE,TRUE
18651Toronto SixMinnesota Whitecaps,2021-01-24,Toronto Six,Minnesota Whitecaps,1,192,2592,Toronto Six,Lindsay Eastwood,Puck Recovery,5,57,195,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,133,1,2,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,192,192,Boston Pride,Tereza Vanisova,Play,192,14,192,14,Samantha Davis,193,15,193,15,Indirect,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,153,1,17,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,192,192,Boston Pride,Taylor Turnquist,Play,170,10,170,10,Lauren Kelly,137,41,137,41,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,167,1,44,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,192,1392,Olympic (Women) - Finland,Jenni Hiirikoski,Play,4,42,4,42,Susanna Tapani,4,42,4,42,Indirect,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - Finland,14,1,38,TRUE,FALSE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,3,192,192,Olympic (Women) - United States,Hilary Knight,Play,15,8,185,77,Lee Stecklein,4,33,196,52,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,24,1,19,TRUE,FALSE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,2,192,1392,Olympic (Women) - Canada,Emerance Maschmeyer,Play,9,50,9,50,Marie-Philip Poulin,63,79,63,79,Indirect,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - United States,Olympic (Women) - Canada,54,1,49,TRUE,FALSE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,3,191,191,Olympic (Women) - United States,Lee Stecklein,Dump In/Out,7,34,193,51,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,24,1,20,TRUE,FALSE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,191,191,St. Lawrence Saints,Kayla Nielsen,Play,163,74,163,74,Justine Reyes,173,18,173,18,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,25,TRUE,TRUE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,2,191,1391,Olympic (Women) - United States,Kacey Bellamy,Play,130,33,130,33,Alex Carpenter,140,2,140,2,Indirect,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,68,1,4,TRUE,TRUE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,2,190,1390,Boston Pride,Jillian Dempsey,Zone Entry,125,70,125,70,Maddie Rowe,NA,NA,NA,NA,Carried,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,110,1,11,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,190,190,Buffalo Beauts,Autumn MacDougall,Play,159,17,159,17,Whitney Dove,131,31,131,31,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,12,TRUE,TRUE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,190,190,Buffalo Beauts,Whitney Dove,Play,131,31,131,31,Autumn MacDougall,143,22,143,22,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,13,TRUE,TRUE
18651Toronto SixMinnesota Whitecaps,2021-01-24,Toronto Six,Minnesota Whitecaps,1,190,2590,Minnesota Whitecaps,Nina Rodgers,Puck Recovery,192,20,192,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,133,1,3,TRUE,TRUE
18651Toronto SixMinnesota Whitecaps,2021-01-24,Toronto Six,Minnesota Whitecaps,1,190,2590,Minnesota Whitecaps,Nina Rodgers,Play,192,20,192,20,Meghan Lorence,196,40,196,40,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,133,1,4,TRUE,TRUE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,2,190,1390,Minnesota Whitecaps,Amanda Leveille,Puck Recovery,18,56,18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,Toronto Six,Minnesota Whitecaps,182,1,46,TRUE,FALSE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,3,190,190,Connecticut Whale,Sarah Schwenzfeier,Takeaway,40,80,160,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,195,1,12,TRUE,TRUE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,3,190,190,Connecticut Whale,Sarah Schwenzfeier,Dump In/Out,40,80,160,5,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,195,1,13,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,190,1390,Olympic (Women) - Finland,Susanna Tapani,Play,12,51,12,51,Petra Nieminen,36,82,36,82,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - Finland,14,1,39,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,3,190,190,Olympic (Women) - United States,Kelly Pannek,Shot,143,57,143,57,NA,NA,NA,NA,NA,Snapshot,Blocked,TRUE,FALSE,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,40,2,8,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,190,190,St. Lawrence Saints,Justine Reyes,Incomplete Play,184,30,184,30,Maggie McLaughlin,182,38,182,38,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,26,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,190,190,Clarkson Golden Knights,Ella Shelton,Puck Recovery,116,14,116,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Clarkson Golden Knights,51,1,3,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,2,189,1389,Boston Pride,Jillian Dempsey,Shot,165,60,165,60,NA,NA,NA,NA,NA,Wristshot,On Net,FALSE,FALSE,2,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,110,1,12,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,2,189,1389,Minnesota Whitecaps,Amanda Leveille,Play,11,55,11,55,Emma Stauber,4,46,4,46,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,Toronto Six,Minnesota Whitecaps,182,1,47,TRUE,FALSE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,2,189,1389,Toronto Six,Taytum Clairmont,Play,188,11,188,11,Taylor Woods,132,18,132,18,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,194,1,15,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,189,189,St. Lawrence Saints,Rachael Smith,Puck Recovery,183,44,183,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,27,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,189,189,St. Lawrence Saints,Rachael Smith,Shot,183,44,183,44,NA,NA,NA,NA,NA,Snapshot,On Net,FALSE,FALSE,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,28,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,189,189,Clarkson Golden Knights,Ella Shelton,Play,117,32,117,32,Loren Gabel,121,76,121,76,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Clarkson Golden Knights,51,1,4,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,188,1388,Olympic (Women) - Finland,Petra Nieminen,Incomplete Play,83,74,83,74,Susanna Tapani,89,50,89,50,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,14,1,40,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,3,188,188,Olympic (Women) - United States,Kelly Pannek,Faceoff Win,169,21,169,21,Brianne Jenner,NA,NA,NA,NA,Forehand,NA,NA,NA,1,5,4,TRUE,TRUE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,40,3,1,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,188,188,St. Lawrence Saints,Kayla Nielsen,Puck Recovery,160,53,160,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,29,TRUE,TRUE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,2,188,1388,Olympic (Women) - United States,Alex Carpenter,Play,150,3,150,3,Amanda Kessel,180,4,180,4,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,68,1,5,TRUE,TRUE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,2,187,1387,Toronto Six,Taylor Woods,Shot,145,14,145,14,NA,NA,NA,NA,NA,Snapshot,Missed,FALSE,FALSE,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,194,1,16,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,187,1387,Olympic (Women) - Canada,Emily Clark,Takeaway,108,26,92,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,14,1,41,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,3,187,187,Olympic (Women) - United States,Lee Stecklein,Puck Recovery,169,3,169,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,40,3,2,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,187,187,St. Lawrence Saints,Kayla Nielsen,Shot,157,48,157,48,NA,NA,NA,NA,NA,Wristshot,Missed,TRUE,FALSE,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,30,TRUE,TRUE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,2,187,1387,Olympic (Women) - Canada,Marie-Philip Poulin,Zone Entry,125,83,125,83,Kacey Bellamy,NA,NA,NA,NA,Carried,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,54,1,50,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,1,186,2586,Boston Pride,Samantha Davis,Play,151,85,151,85,Taylor Wenczkowski,199,63,199,63,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,107,1,30,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,2,186,1386,Boston Pride,Taylor Turnquist,Puck Recovery,151,6,151,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,110,1,13,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,186,186,Buffalo Beauts,Erin Gehen,Puck Recovery,157,38,157,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,14,TRUE,TRUE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,186,186,Buffalo Beauts,Erin Gehen,Incomplete Play,162,31,162,31,Dominique Kremer,163,24,163,24,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,15,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,186,186,Boston Pride,Samantha Davis,Play,170,62,170,62,Tereza Vanisova,186,60,186,60,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,153,1,18,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,186,1386,Olympic (Women) - Canada,Emily Clark,Incomplete Play,77,26,123,59,Sarah Nurse,77,12,123,73,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,14,1,42,TRUE,FALSE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,3,186,186,Olympic (Women) - Canada,Marie-Philip Poulin,Penalty Taken,101,32,101,32,Kendall Coyne Schofield,NA,NA,NA,NA,Interference,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Canada,24,1,21,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,3,186,186,Olympic (Women) - United States,Lee Stecklein,Play,155,2,155,2,Kelly Pannek,197,18,197,18,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,40,3,3,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,186,186,Clarkson Golden Knights,Taylor Turnquist,Puck Recovery,21,44,179,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,31,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,186,186,Clarkson Golden Knights,Taylor Turnquist,Dump In/Out,21,44,179,41,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,32,TRUE,TRUE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,2,186,1386,Olympic (Women) - United States,Kacey Bellamy,Puck Recovery,54,3,146,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,54,1,51,TRUE,FALSE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,2,186,1386,Olympic (Women) - United States,Kacey Bellamy,Dump In/Out,54,3,146,82,NA,NA,NA,NA,NA,Lost,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,54,1,52,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,2,186,1386,Olympic (Women) - United States,Amanda Kessel,Play,166,2,166,2,Kacey Bellamy,130,32,130,32,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,68,1,6,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,185,185,Boston Pride,Tereza Vanisova,Shot,183,48,183,48,NA,NA,NA,NA,NA,Snapshot,On Net,FALSE,FALSE,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,153,1,19,TRUE,TRUE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,3,185,185,Toronto Six,Sarah Steele,Puck Recovery,55,7,55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,Connecticut Whale,Toronto Six,195,1,14,TRUE,FALSE
17581Olympic (Women) - Olympic Athletes from RussiaOlympic (Women) - Canada,2018-02-19,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Canada,2,185,1385,Olympic (Women) - Canada,Haley Irwin,Play,199,24,199,24,Marie-Philip Poulin,196,53,196,53,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,29,1,10,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,185,185,Clarkson Golden Knights,Loren Gabel,Play,109,67,109,67,Taylar Cianfarano,120,4,120,4,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Clarkson Golden Knights,51,1,5,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,2,184,1384,Boston Pride,Christina Putigna,Puck Recovery,131,7,131,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,110,1,14,TRUE,FALSE
18651Toronto SixMinnesota Whitecaps,2021-01-24,Toronto Six,Minnesota Whitecaps,1,184,2584,Toronto Six,Emma Greco,Takeaway,6,17,194,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,133,1,5,TRUE,TRUE
18651Toronto SixMinnesota Whitecaps,2021-01-24,Toronto Six,Minnesota Whitecaps,1,184,2584,Toronto Six,Emma Greco,Play,6,17,194,68,Lindsay Eastwood,3,57,197,28,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,133,1,6,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,2,184,1384,Olympic (Women) - Finland,Linda Valimaki,Puck Recovery,97,83,97,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,14,1,43,TRUE,FALSE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,184,184,St. Lawrence Saints,Lydia Grauer,Puck Recovery,132,46,132,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,43,1,33,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,184,184,Clarkson Golden Knights,Taylar Cianfarano,Zone Entry,124,1,124,1,Jacquie Diffley,NA,NA,NA,NA,Carried,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Clarkson Golden Knights,51,1,6,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,2,184,1384,Olympic (Women) - United States,Kacey Bellamy,Incomplete Play,136,34,136,34,Emily Pfalzer,147,78,147,78,Indirect,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,68,1,7,TRUE,TRUE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,2,183,1383,Minnesota Whitecaps,Sydney Baldwin,Takeaway,58,85,142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,110,1,15,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,183,183,Buffalo Beauts,Whitney Dove,Puck Recovery,128,51,128,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,16,TRUE,TRUE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,3,183,183,Buffalo Beauts,Whitney Dove,Play,128,51,128,51,Cassidy MacPherson,155,76,155,76,Indirect,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,121,1,17,TRUE,TRUE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,2,183,1383,Toronto Six,Mikyla Grant-Mentis,Puck Recovery,173,81,173,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,194,1,17,TRUE,TRUE
18658Toronto SixConnecticut Whale,2021-01-31,Toronto Six,Connecticut Whale,2,183,1383,Toronto Six,Mikyla Grant-Mentis,Play,173,81,173,81,Shiann Darkangelo,195,64,195,64,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,194,1,18,TRUE,TRUE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,2,183,1383,Olympic (Women) - Canada,Ann-Sophie Bettez,Puck Recovery,169,82,169,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,54,1,53,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,1,182,2582,Boston Pride,Taylor Wenczkowski,Incomplete Play,196,68,196,68,Samantha Davis,178,81,178,81,Direct,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,107,1,31,TRUE,FALSE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,182,182,Toronto Six,Emma Greco,Puck Recovery,6,17,194,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,153,1,20,TRUE,TRUE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,2,182,1382,Minnesota Whitecaps,Emma Stauber,Play,58,6,58,6,Maddie Rowe,51,77,51,77,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,FALSE,Toronto Six,Minnesota Whitecaps,182,1,48,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,182,1382,Olympic (Women) - Canada,Emily Clark,Faceoff Win,31,21,169,64,Anna Shokhina,NA,NA,NA,NA,Backhand,NA,NA,NA,2,4,5,TRUE,TRUE,FALSE,TRUE,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Olympic Athletes from Russia,6,1,1,TRUE,TRUE
